customer_id,purchase_date,product_category,product_quantity,purchase_amount,return,customer_name,customer_age,customer_gender,call_category,call_reason,call_date,agent,supervisor,manager,employment_length,csat_score
36380,3/20/2023 16:44,electronics,1,4992,1,Tracy May,45,Male,Returns,Service Centres Related,12/8/2023 15:59,Emily Sharp,Austin Johnson,Michael Lee,0-30,1
31872,3/20/2023 18:59,electronics,1,4341,1,Terri Lee,67,Female,Returns,Wrong,12/8/2023 16:25,Tanner Snyder,Jackson Park,Olivia Tan,>90,5
22752,3/20/2023 19:15,electronics,4,3168,1,Jill Reeves,63,Male,Returns,Wrong,12/8/2023 16:34,Laura Allen,Oliver Nguyen,John Smith,>90,5
23700,3/20/2023 22:15,electronics,5,1790,1,Brittany Davis,19,Female,Returns,Return request,12/8/2023 16:36,Christine Myers,Olivia Wang,Emily Chen,31-60,5
9434,3/20/2023 22:45,electronics,5,1019,1,Denise Schmidt,68,Female,Returns,Return request,12/8/2023 16:39,Diana Terry,Emily Yamashita,John Smith,>90,5
10145,3/21/2023 1:42,electronics,4,3229,1,Amy Sullivan,35,Female,Returns,Return request,12/8/2023 16:57,Edward Taylor,Olivia Wang,Emily Chen,31-60,5
25669,3/21/2023 3:29,electronics,5,4872,1,Karen Nguyen,18,Female,Returns,Return request,12/8/2023 17:00,Devon Daniel,Olivia Wang,Olivia Tan,0-30,5
34932,3/21/2023 3:59,electronics,5,3006,1,Sara Pittman,52,Female,Returns,Reverse Pickup Enquiry,12/8/2023 17:01,Mario Terrell,Elijah Yamaguchi,John Smith,>90,4
17649,3/21/2023 4:09,electronics,1,1790,1,Kristen Clark,47,Male,Returns,Return request,12/8/2023 17:02,Tammy Rojas,Mia Patel,Olivia Tan,>90,4
30647,3/21/2023 4:28,electronics,1,3098,1,Dr. Patricia Brown DDS,51,Female,Returns,Missing,12/8/2023 17:14,Monica Edwards,Harper Wong,Emily Chen,>90,5
4300,3/21/2023 4:58,electronics,2,4745,1,Michele Monroe,29,Male,Returns,Return request,12/8/2023 17:19,Laura Allen,Oliver Nguyen,John Smith,>90,5
37525,3/21/2023 5:24,electronics,5,2101,1,Dawn Jackson,56,Female,Returns,Reverse Pickup Enquiry,12/8/2023 17:22,Christina Lewis,Aiden Patel,John Smith,>90,5
35683,3/21/2023 6:23,electronics,1,851,1,Courtney Smith,62,Male,Returns,Return request,12/8/2023 17:22,Tiffany Smith,Mia Patel,Emily Chen,61-90,5
14016,3/21/2023 6:56,electronics,5,4463,1,Joseph Irwin,63,Male,Returns,Reverse Pickup Enquiry,12/8/2023 17:32,Elizabeth Macias,Lily Chen,Michael Lee,>90,5
31425,3/21/2023 8:47,electronics,4,1070,1,Carla Hanson,21,Female,Returns,Return request,12/8/2023 17:33,Cynthia Sheppard,Olivia Wang,Emily Chen,31-60,3
16335,3/21/2023 9:20,electronics,4,4625,1,Karina Summers,30,Female,Returns,Return request,12/8/2023 17:40,Joel Marsh,Madison Kim,Michael Lee,31-60,5
37996,3/21/2023 13:17,electronics,1,1360,1,Norma Holden,18,Male,Returns,Reverse Pickup Enquiry,12/8/2023 17:41,Wendy Lang,Sophia Sato,John Smith,>90,1
47010,3/21/2023 14:36,electronics,5,2088,1,Angela Hunt,58,Female,Returns,Reverse Pickup Enquiry,12/8/2023 17:44,Wendy Taylor,Madison Kim,Michael Lee,31-60,5
11822,3/21/2023 14:48,electronics,3,2292,1,Kristin Anderson,19,Male,Returns,Fraudulent User,12/8/2023 18:00,Paul Cunningham DVM,Nathan Patel,John Smith,>90,5
48199,3/21/2023 14:59,electronics,1,1154,1,Alicia Strong,35,Female,Returns,Return request,12/8/2023 18:03,Adam Torres,Ethan Tan,Michael Lee,31-60,1
30981,3/21/2023 15:22,electronics,4,3367,1,Lindsey Jackson MD,56,Male,Returns,Fraudulent User,12/8/2023 18:30,Patricia Duarte,Elijah Yamaguchi,Emily Chen,61-90,5
34397,3/21/2023 16:10,electronics,4,3899,1,Amy Garcia,56,Male,Returns,Reverse Pickup Enquiry,12/8/2023 18:34,Ashley Lawson,Landon Tanaka,Jennifer Nguyen,On Job Training,5
49489,3/21/2023 16:30,electronics,2,2500,1,Curtis Ortiz,58,Male,Returns,Wrong,12/8/2023 18:58,Kristin Campbell,Ethan Tan,Michael Lee,>90,5
49672,3/21/2023 16:37,electronics,2,656,1,Mario Taylor,37,Male,Returns,Return request,12/8/2023 19:07,Jessica Cook,Ethan Tan,Michael Lee,>90,4
47580,3/21/2023 18:27,electronics,3,3931,1,Amanda Scott,63,Male,Returns,Reverse Pickup Enquiry,12/8/2023 19:12,Richard Oconnor,Mia Yamamoto,Emily Chen,0-30,5
10489,3/21/2023 20:16,electronics,5,3936,1,Derrick Jenkins,30,Male,Returns,Return request,12/8/2023 19:35,Jessica Fisher,Zoe Yamamoto,John Smith,31-60,4
30571,3/21/2023 22:11,electronics,1,714,1,Jessica Cruz,54,Male,Returns,Return request,12/8/2023 19:35,Richard Reyes,Olivia Suzuki,Olivia Tan,On Job Training,4
31929,3/21/2023 22:16,electronics,5,1306,1,Patricia Martin,32,Male,Returns,Wrong,12/8/2023 19:48,Stephanie Lewis,Alexander Tanaka,Michael Lee,0-30,1
46119,3/21/2023 22:25,electronics,4,1865,1,Stacy Ross,18,Male,Returns,Return request,12/8/2023 19:51,Jaclyn Fields,Madison Kim,John Smith,61-90,5
34801,3/21/2023 23:58,electronics,3,1793,1,David Murray,22,Female,Returns,Fraudulent User,12/8/2023 19:57,William Melton,Jackson Park,Michael Lee,31-60,5
316,3/21/2023 23:59,electronics,2,667,1,Thomas Wall,24,Female,Returns,Wrong,12/8/2023 19:57,Sarah Becker,Zoe Yamamoto,John Smith,31-60,3
21654,3/22/2023 1:18,electronics,3,2628,1,Karina Briggs,41,Female,Returns,Wrong,12/8/2023 20:04,Thomas Lewis,Aiden Patel,John Smith,31-60,5
18152,3/22/2023 1:27,electronics,4,995,1,Kristi Young,46,Female,Returns,Reverse Pickup Enquiry,12/8/2023 20:34,Dylan Day,Brayden Wong,John Smith,61-90,5
17801,3/22/2023 2:01,electronics,5,1392,1,Carl Nichols,60,Female,Returns,Reverse Pickup Enquiry,12/8/2023 20:48,Mario Terrell,Elijah Yamaguchi,John Smith,>90,5
47802,3/22/2023 3:41,electronics,1,4384,1,Amanda Myers,42,Female,Returns,Return request,12/8/2023 21:03,Carolyn Goodman DVM,Carter Park,Jennifer Nguyen,On Job Training,5
24388,3/22/2023 4:15,electronics,3,737,1,Martin Cooley,23,Female,Returns,Reverse Pickup Enquiry,12/8/2023 21:08,Thomas Lewis,Aiden Patel,John Smith,31-60,5
17818,3/22/2023 5:52,electronics,4,676,1,Stuart Chandler,27,Male,Returns,Wrong,12/8/2023 21:27,Donna Jenkins,Jackson Park,William Kim,On Job Training,5
21351,3/22/2023 5:58,electronics,4,1065,1,Nicholas Hudson,36,Male,Returns,Damaged,12/8/2023 21:47,Karen Bullock,Evelyn Kimura,Jennifer Nguyen,On Job Training,4
17291,3/22/2023 6:16,electronics,4,3585,1,John Kennedy,34,Male,Returns,Return request,12/8/2023 22:10,Steven Murillo,Carter Park,Jennifer Nguyen,On Job Training,5
35193,3/22/2023 7:58,electronics,1,825,1,Jennifer David,61,Male,Returns,Reverse Pickup Enquiry,12/8/2023 22:11,Connor Jackson,Ethan Tan,Michael Lee,31-60,5
25092,3/22/2023 8:09,electronics,2,2153,1,Melissa Diaz,35,Female,Returns,Return request,12/8/2023 22:13,Megan Bartlett,Carter Park,Michael Lee,>90,5
37065,3/22/2023 8:28,electronics,2,2949,1,Lynn Marshall,31,Male,Returns,Return request,12/8/2023 22:17,Anthony Cook,Noah Patel,Michael Lee,31-60,2
28653,3/22/2023 10:09,electronics,3,1652,1,Natalie Carter,26,Female,Returns,Return request,12/8/2023 23:07,Jacqueline Edwards,Carter Park,Michael Lee,31-60,5
49871,3/22/2023 10:47,electronics,3,956,1,Jordan Mccarthy,59,Male,Returns,Fraudulent User,12/8/2023 23:07,Jessica Henderson,Wyatt Kim,Michael Lee,31-60,5
17322,3/22/2023 11:09,electronics,4,2158,1,Ethan Guerra,38,Male,Returns,Return request,12/8/2023 23:22,Desiree Torres,Noah Patel,Michael Lee,31-60,1
28843,3/22/2023 14:18,electronics,3,2767,1,Linda Williams,32,Male,Returns,Return request,12/8/2023 23:22,Donna Miller,Logan Lee,Emily Chen,61-90,4
12138,3/22/2023 17:01,electronics,2,2805,1,John Thomas,42,Male,Returns,Return request,12/8/2023 23:39,John Adkins,Evelyn Kimura,Jennifer Nguyen,On Job Training,4
6136,3/22/2023 22:08,electronics,2,2152,1,Jeffrey Harvey DDS,52,Female,Returns,Return request,12/8/2023 23:41,Jason Glover,William Park,John Smith,61-90,5
44160,3/22/2023 22:38,electronics,4,1629,1,Chad Bean,20,Male,Returns,Reverse Pickup Enquiry,12/8/2023 23:46,Sabrina Santiago,Mia Patel,Emily Chen,61-90,5
11163,1/8/2023 0:12,home,4,1282,1,Keith Jacobson,36,Female,Returns,Reverse Pickup Enquiry,2/8/2023 0:04,Marc Roberts,Alexander Tanaka,Michael Lee,0-30,5
9323,1/8/2023 0:16,home,5,2703,1,Scott Perez,27,Female,Returns,Reverse Pickup Enquiry,2/8/2023 0:08,Anthony Cook,Noah Patel,Michael Lee,31-60,5
7287,1/8/2023 1:37,home,3,2899,1,Lance Lawson,64,Female,Returns,Service Centres Related,2/8/2023 7:02,Matthew White PhD,Scarlett Chen,John Smith,0-30,1
36857,1/8/2023 2:10,home,5,2365,1,Jeffrey Robinson,27,Female,Returns,Service Centres Related,2/8/2023 9:37,Christopher Murphy,Scarlett Chen,John Smith,0-30,4
9496,1/8/2023 2:20,home,5,3335,1,Adrienne Wilson,64,Female,Returns,Reverse Pickup Enquiry,2/8/2023 17:27,Diana Terry,Emily Yamashita,John Smith,>90,1
3034,1/8/2023 3:22,home,1,2556,1,Benjamin Mason,47,Male,Returns,Reverse Pickup Enquiry,2/8/2023 20:16,Brandon Goodwin,Ethan Tan,Michael Lee,>90,5
2445,1/8/2023 8:21,home,4,4789,1,Frank Robertson,64,Female,Returns,Reverse Pickup Enquiry,2/8/2023 21:17,Colleen Morton,Zoe Yamamoto,John Smith,>90,5
5482,1/8/2023 9:33,home,1,1788,1,Nicholas Grant,46,Female,Returns,Reverse Pickup Enquiry,3/8/2023 5:58,Vicki Collins,Dylan Kim,Michael Lee,>90,5
33567,1/8/2023 9:49,home,4,1834,1,Richard Williams,69,Male,Returns,Reverse Pickup Enquiry,3/8/2023 9:14,Jessica Jones,William Park,John Smith,31-60,5
23387,1/8/2023 10:50,home,2,5200,1,Jessica Allen,41,Female,Returns,Reverse Pickup Enquiry,3/8/2023 15:35,Sherry Hunt,Olivia Suzuki,John Smith,31-60,1
27711,1/8/2023 11:00,home,2,4348,1,David Farrell,48,Female,Returns,Reverse Pickup Enquiry,3/8/2023 17:45,Natasha Hunter,Abigail Suzuki,Jennifer Nguyen,On Job Training,4
41757,1/8/2023 12:16,home,2,1319,1,Christopher Gilbert,47,Female,Returns,Return request,3/8/2023 18:58,Dakota Collins,Logan Lee,Emily Chen,61-90,1
18234,1/8/2023 12:18,home,4,1141,1,Shaun Camacho DDS,51,Female,Returns,Fraudulent User,3/8/2023 18:59,Susan Salazar,Carter Park,Jennifer Nguyen,On Job Training,5
33150,1/8/2023 12:49,home,4,3180,1,Julie Martinez,56,Female,Returns,Reverse Pickup Enquiry,3/8/2023 19:06,Dakota Collins,Logan Lee,Emily Chen,61-90,1
41351,1/8/2023 16:03,home,5,1981,1,Ruth Smith,47,Female,Returns,Return request,3/8/2023 20:37,Rachel Green,Alexander Tanaka,Michael Lee,0-30,4
1248,1/8/2023 17:26,home,2,4517,1,Matthew Roberts,44,Female,Returns,Reverse Pickup Enquiry,3/8/2023 22:12,Kenneth Lara,Madison Kim,Michael Lee,31-60,5
35461,1/8/2023 17:57,home,5,2834,1,David Jones,56,Male,Returns,Reverse Pickup Enquiry,4/8/2023 0:08,Austin Robinson,Logan Lee,Emily Chen,61-90,1
8266,1/8/2023 19:33,home,2,2622,1,Katie Hall,68,Male,Returns,Reverse Pickup Enquiry,4/8/2023 9:39,Amy Berry,Elijah Yamaguchi,John Smith,>90,5
15131,1/8/2023 20:50,home,5,4546,1,Deanna Pineda,60,Male,Returns,Reverse Pickup Enquiry,4/8/2023 10:50,Andrew Davis,Aiden Patel,John Smith,>90,5
43406,1/8/2023 21:58,home,2,2525,1,Samuel Stephenson,67,Female,Returns,Reverse Pickup Enquiry,4/8/2023 11:13,Timothy Grant,William Park,John Smith,31-60,5
39500,1/8/2023 23:42,home,4,578,1,Mary Oneill,26,Female,Returns,Reverse Pickup Enquiry,4/8/2023 11:41,Hayley Smith,Noah Patel,Emily Chen,>90,5
38834,1/9/2023 0:07,home,1,3405,1,Brandon Hawkins,65,Female,Returns,Reverse Pickup Enquiry,4/8/2023 15:56,Virginia Collins,Charlotte Suzuki,William Kim,On Job Training,4
37819,1/9/2023 0:19,home,3,4029,1,Timothy Collins,47,Female,Returns,Reverse Pickup Enquiry,4/8/2023 17:50,Tabitha Ayala,Amelia Tanaka,Michael Lee,31-60,5
13898,1/9/2023 0:41,home,1,4352,1,Ronald Malone,33,Male,Returns,Return request,4/8/2023 18:30,Sean Walters,Jacob Sato,Emily Chen,0-30,5
39949,1/9/2023 1:05,home,5,1602,1,Jean Madden,34,Female,Returns,Missing,4/8/2023 18:48,Stanley Hogan,Harper Wong,Emily Chen,>90,5
45031,1/9/2023 3:08,home,4,1503,1,Anna Stewart,37,Male,Returns,Reverse Pickup Enquiry,4/8/2023 19:00,Randy Finley,Emily Yamashita,Michael Lee,>90,5
668,1/9/2023 5:00,home,2,965,1,Andrea Santos,45,Male,Returns,Fraudulent User,4/8/2023 19:44,Craig Hall,Harper Wong,Emily Chen,>90,5
1685,1/9/2023 7:05,home,1,4813,1,Patrick Clay,60,Male,Returns,Reverse Pickup Enquiry,4/8/2023 20:00,Jacqueline Edwards,Carter Park,Michael Lee,31-60,5
36426,1/9/2023 7:06,home,4,3030,1,Penny Mitchell,43,Male,Returns,Return request,4/8/2023 20:39,Michelle Christensen,Nathan Patel,Michael Lee,>90,5
39881,1/9/2023 8:41,home,1,4449,1,Kimberly Lewis,48,Male,Returns,Missing,4/8/2023 20:48,Nicholas Mata,Wyatt Kim,Michael Lee,61-90,5
26399,1/9/2023 9:11,home,4,3503,1,Jasmine Zhang,61,Male,Returns,Reverse Pickup Enquiry,4/8/2023 22:13,Jacqueline Edwards,Carter Park,Michael Lee,31-60,5
28233,1/9/2023 11:11,home,5,2745,1,Samantha Reynolds,48,Female,Returns,Reverse Pickup Enquiry,4/8/2023 23:31,Curtis Mccarthy,Zoe Yamamoto,John Smith,>90,1
24543,1/9/2023 12:39,home,5,1737,1,Dennis Hill,70,Male,Returns,Return request,5/8/2023 7:13,Jessica Jones,William Park,John Smith,31-60,5
2186,1/9/2023 14:20,home,2,415,1,Leslie Benjamin,33,Male,Returns,Return request,5/8/2023 7:24,Kyle Warren DDS,Scarlett Chen,John Smith,0-30,4
1481,1/9/2023 14:21,home,4,3657,1,Tara Barry,37,Female,Returns,Reverse Pickup Enquiry,5/8/2023 8:04,Kimberly Rogers,Scarlett Chen,John Smith,0-30,5
12870,1/9/2023 17:30,home,2,2029,1,Stephanie Diaz,66,Male,Returns,Reverse Pickup Enquiry,5/8/2023 10:01,Kristin Beasley,Evelyn Kimura,John Smith,0-30,5
4318,1/9/2023 19:19,home,3,1519,1,Kelly Richardson,70,Male,Returns,Reverse Pickup Enquiry,5/8/2023 10:15,Jonathan Wilson,Scarlett Chen,John Smith,0-30,5
35656,1/9/2023 20:54,home,1,1627,1,Johnny Meyers,56,Male,Returns,Reverse Pickup Enquiry,5/8/2023 17:28,Allen Bowers,Olivia Wang,John Smith,>90,1
44924,1/9/2023 22:04,home,2,4044,1,Beth Arnold,53,Female,Returns,Return request,5/8/2023 18:48,Haley White,Harper Wong,William Kim,On Job Training,5
3885,1/10/2023 1:11,home,3,3512,1,Anthony Jones,19,Female,Returns,Return request,5/8/2023 20:44,David Todd,Noah Patel,Michael Lee,31-60,4
40053,1/10/2023 1:50,home,5,2105,1,Tristan Hutchinson,38,Female,Returns,Return request,5/8/2023 22:59,Judy Gonzalez,Elijah Yamaguchi,John Smith,>90,5
24813,1/10/2023 1:59,home,5,4918,1,Jennifer Romero,61,Male,Returns,Missing,6/8/2023 10:06,Stacey Lynch,Austin Johnson,Michael Lee,0-30,5
10250,1/10/2023 5:31,home,1,3594,1,Patricia Knight DDS,55,Female,Returns,Wrong,6/8/2023 11:07,James Abbott,Mason Gupta,Jennifer Nguyen,On Job Training,1
5443,1/10/2023 6:41,home,1,5070,1,Sean Ryan,61,Male,Returns,Return request,6/8/2023 11:44,Kara Jordan,Carter Park,Jennifer Nguyen,On Job Training,4
34702,1/10/2023 9:16,home,5,5054,1,Nathan Gonzalez,24,Female,Returns,Damaged,6/8/2023 13:02,Ruben Horton,Elijah Yamaguchi,Emily Chen,61-90,1
5580,1/10/2023 9:32,home,4,1603,1,Andrew Butler,51,Male,Returns,Fraudulent User,6/8/2023 15:51,Monique Graham,Elijah Yamaguchi,Michael Lee,>90,5
46633,1/10/2023 9:40,home,5,4039,1,Travis Stanley,38,Female,Returns,Reverse Pickup Enquiry,6/8/2023 16:07,Zachary Reyes,Madison Kim,John Smith,>90,5
30584,1/10/2023 10:12,home,5,3267,1,Jennifer Barber,25,Female,Returns,Reverse Pickup Enquiry,6/8/2023 16:27,Chloe Roberts,Jacob Sato,Emily Chen,61-90,5
9416,1/10/2023 10:30,home,1,702,1,Scott Jackson,35,Female,Returns,Fraudulent User,6/8/2023 17:10,Samuel Hanson,Alexander Tanaka,Michael Lee,0-30,1
27662,1/10/2023 14:05,home,4,3779,1,Logan Brooks,42,Female,Returns,Reverse Pickup Enquiry,6/8/2023 19:58,Whitney James,Noah Patel,Emily Chen,>90,5
17367,1/10/2023 18:52,home,4,4138,1,Mr. Damon Lamb,63,Male,Returns,Return request,6/8/2023 20:07,Charles Williamson,Logan Lee,Emily Chen,0-30,5
43363,1/10/2023 21:45,home,4,913,1,Krystal Rodriguez,59,Male,Returns,Reverse Pickup Enquiry,6/8/2023 20:17,Veronica Howell,Elijah Yamaguchi,John Smith,>90,4
10025,1/10/2023 22:17,home,3,4521,1,Richard Snyder,54,Female,Returns,Reverse Pickup Enquiry,6/8/2023 21:07,Amanda Hughes,Mia Patel,Emily Chen,61-90,5
22418,1/10/2023 23:45,home,1,1851,1,Brooke Huang,42,Male,Returns,Return request,6/8/2023 23:57,Alan Cruz,Isabella Wong,Emily Chen,>90,1
35066,1/11/2023 1:08,home,5,1596,1,Monica Mcdaniel,21,Female,Returns,Fraudulent User,7/8/2023 7:26,Jennifer Martinez,Austin Johnson,Michael Lee,0-30,3
27768,1/11/2023 2:44,home,2,4308,1,Lisa Garcia,50,Female,Returns,Missing,7/8/2023 8:25,Kevin Griffin,Evelyn Kimura,John Smith,0-30,5
14281,1/11/2023 3:10,home,5,5045,1,Cody Ellison,38,Female,Returns,Return request,7/8/2023 8:47,David Smith,Nathan Patel,John Smith,>90,5
8704,1/11/2023 3:44,home,5,3831,1,Mr. Nicholas Cherry,41,Male,Returns,Return request,7/8/2023 9:42,Timothy Johnson,Amelia Tanaka,Emily Chen,>90,5
35071,1/11/2023 4:58,home,3,3998,1,Dr. Matthew Grant,33,Male,Returns,Reverse Pickup Enquiry,7/8/2023 13:23,Wendy Taylor,Madison Kim,Michael Lee,31-60,5
46398,1/11/2023 5:43,home,5,2801,1,Ryan Jones,32,Male,Returns,Reverse Pickup Enquiry,7/8/2023 13:26,Vincent Nguyen,Elijah Yamaguchi,Michael Lee,31-60,5
19707,1/11/2023 7:08,home,4,4933,1,Mrs. Heather Lopez,18,Female,Returns,Service Centres Related,7/8/2023 13:29,Jacob Mitchell,Scarlett Chen,John Smith,0-30,5
30494,1/11/2023 8:54,home,2,3203,1,Lisa Davis,34,Female,Returns,Return request,7/8/2023 15:24,Michelle Garrison,Jackson Park,John Smith,>90,1
3242,1/11/2023 9:21,home,1,3432,1,Thomas Garcia DDS,48,Female,Returns,Reverse Pickup Enquiry,7/8/2023 16:21,Paul Mack,Emma Park,John Smith,61-90,5
22042,1/11/2023 10:42,home,2,3796,1,Cindy Lutz,60,Male,Returns,Reverse Pickup Enquiry,7/8/2023 16:58,Sarah Becker,Zoe Yamamoto,John Smith,31-60,1
14601,1/11/2023 10:45,home,4,272,1,Sue Lambert,47,Male,Returns,Reverse Pickup Enquiry,7/8/2023 16:58,Wendy Mitchell,Nathan Patel,Jennifer Nguyen,On Job Training,5
14728,1/12/2023 0:35,home,2,4848,1,George Smith,40,Male,Returns,Reverse Pickup Enquiry,7/8/2023 16:59,Paul Preston,Noah Patel,Michael Lee,31-60,5
15741,1/12/2023 0:49,home,5,4531,1,Kristine Graves,42,Female,Returns,Missing,7/8/2023 17:52,Andrea Conley,Noah Patel,Michael Lee,31-60,5
45608,1/12/2023 1:35,home,4,1886,1,Sarah Barton,69,Female,Returns,Reverse Pickup Enquiry,7/8/2023 20:29,Christopher Mcintosh,Oliver Nguyen,John Smith,>90,5
7643,1/12/2023 1:57,home,3,3165,1,Zachary Martin,52,Female,Returns,Reverse Pickup Enquiry,7/8/2023 21:33,Luke Brown,Alexander Tanaka,Michael Lee,0-30,5
21150,1/12/2023 3:01,home,3,4995,1,Austin Martinez,58,Female,Returns,Reverse Pickup Enquiry,7/8/2023 22:37,Nancy Singh,Noah Patel,Emily Chen,>90,4
33709,1/12/2023 3:38,home,5,4852,1,Mrs. Victoria Williams,66,Male,Returns,Return request,7/8/2023 22:51,Elijah Henderson,Elijah Yamaguchi,John Smith,61-90,5
22801,1/12/2023 3:41,home,2,4740,1,Meghan Mcdonald,46,Female,Returns,Missing,7/8/2023 23:47,Chelsea Johnson,Mia Patel,Emily Chen,0-30,5
30862,1/12/2023 4:30,home,4,3818,1,Jeffrey Camacho,57,Female,Returns,Reverse Pickup Enquiry,8/8/2023 0:02,Mary Hughes,Elijah Yamaguchi,Emily Chen,61-90,5
134,1/12/2023 4:35,home,5,2780,1,Nicholas Clark,69,Male,Returns,Return request,8/8/2023 0:10,Karen Vasquez,Emily Yamashita,Michael Lee,>90,5
29730,1/12/2023 5:16,home,2,3048,1,Jennifer Peterson,58,Female,Returns,Reverse Pickup Enquiry,8/8/2023 0:23,Elizabeth Macias,Lily Chen,Michael Lee,>90,5
24589,1/12/2023 6:10,home,3,4902,1,Austin Padilla,55,Male,Returns,Missing,8/8/2023 0:37,Brian Young,Elijah Yamaguchi,Emily Chen,61-90,5
42042,1/12/2023 9:01,home,3,2323,1,Denise Richardson,65,Male,Returns,Missing,8/8/2023 8:28,Jessica Kelly,Landon Tanaka,Emily Chen,>90,5
28395,1/12/2023 9:25,home,4,2384,1,Rachel Garcia,59,Male,Returns,Reverse Pickup Enquiry,8/8/2023 8:35,Jacob Mitchell,Scarlett Chen,John Smith,0-30,1
6869,1/12/2023 10:15,home,3,1833,1,Charles Scott,20,Male,Returns,Missing,8/8/2023 8:35,Kara Herrera,Wyatt Kim,Jennifer Nguyen,On Job Training,5
13838,1/12/2023 14:58,home,5,4208,1,Louis Myers,26,Male,Returns,Missing,8/8/2023 9:07,James Jordan,Aiden Patel,John Smith,31-60,5
16518,1/12/2023 16:13,home,4,2940,1,Nicholas Duffy Jr.,46,Male,Returns,Reverse Pickup Enquiry,8/8/2023 9:15,Amanda Rodriguez,Abigail Suzuki,Jennifer Nguyen,On Job Training,1
44701,1/12/2023 16:15,home,5,4959,1,Michelle Brooks,31,Female,Returns,Reverse Pickup Enquiry,8/8/2023 9:46,Jeffrey Parker,Nathan Patel,Michael Lee,>90,3
32042,1/12/2023 18:14,home,5,985,1,Elizabeth Lawrence,66,Female,Returns,Return request,8/8/2023 10:20,Robert Miranda,Emma Park,John Smith,31-60,4
38495,1/12/2023 18:45,home,1,3606,1,Lauren Stewart,35,Female,Returns,Missing,8/8/2023 10:38,Dustin Deleon,Evelyn Kimura,John Smith,0-30,5
26092,1/12/2023 18:56,home,4,794,1,Bruce Oliver,58,Male,Returns,Fraudulent User,8/8/2023 11:02,Michael White,Dylan Kim,Michael Lee,>90,5
17367,1/12/2023 19:28,home,1,1828,1,Mr. Damon Lamb,63,Male,Returns,Return request,8/8/2023 11:26,Ernest Harrington,Zoe Yamamoto,Emily Chen,>90,5
918,1/12/2023 22:54,home,2,291,1,Kelly West,53,Female,Returns,Reverse Pickup Enquiry,8/8/2023 11:40,Eric Williams,Ethan Nakamura,Jennifer Nguyen,On Job Training,1
16632,1/12/2023 23:07,home,5,1141,1,Amanda Williams,66,Male,Returns,Reverse Pickup Enquiry,8/8/2023 12:07,Amanda Morse,Ava Wong,Jennifer Nguyen,On Job Training,5
16377,1/13/2023 0:54,home,5,4528,1,Daniel Medina,51,Female,Returns,Service Centres Related,8/8/2023 12:08,Jeffery Galvan,Abigail Suzuki,Jennifer Nguyen,On Job Training,5
37183,1/13/2023 3:56,home,2,3771,1,Raymond Ramsey,41,Male,Returns,Wrong,8/8/2023 14:19,Sharon Bullock,Scarlett Chen,John Smith,0-30,4
6231,1/13/2023 4:40,home,5,3643,1,Kelly Lamb,31,Female,Returns,Reverse Pickup Enquiry,8/8/2023 15:33,Samantha Swanson,Ava Wong,William Kim,On Job Training,5
24383,1/13/2023 4:56,home,5,1980,1,James Ibarra,46,Male,Returns,Fraudulent User,8/8/2023 16:28,Sergio Carrillo,Emma Park,Jennifer Nguyen,On Job Training,5
41102,1/13/2023 4:59,home,5,1091,1,Julia Brock,46,Female,Returns,Reverse Pickup Enquiry,8/8/2023 16:28,Susan Cook,Zoe Yamamoto,John Smith,>90,1
23392,1/13/2023 6:28,home,2,1466,1,April Mata,31,Male,Returns,Reverse Pickup Enquiry,8/8/2023 16:49,Chelsea Crawford,Carter Park,Jennifer Nguyen,On Job Training,5
43897,1/13/2023 6:40,home,5,4499,1,John Harris,27,Male,Returns,Return request,8/8/2023 17:03,Robert Harris,Jackson Park,William Kim,On Job Training,4
34810,1/13/2023 6:51,home,1,4627,1,Madison Owen,63,Female,Returns,Reverse Pickup Enquiry,8/8/2023 18:47,Roger Turner,Nathan Patel,Jennifer Nguyen,On Job Training,4
37481,1/13/2023 8:32,home,5,809,1,Brittney Andrews,29,Male,Returns,Reverse Pickup Enquiry,8/8/2023 19:20,Mary Ross,Olivia Suzuki,Jennifer Nguyen,On Job Training,5
25614,1/13/2023 10:37,home,1,2683,1,Jonathan Walker,28,Male,Returns,Reverse Pickup Enquiry,8/8/2023 19:27,Christine Lewis,Emma Park,John Smith,31-60,5
11599,1/13/2023 11:28,home,1,3996,1,Kelly Patrick,57,Male,Returns,Service Centres Related,8/8/2023 20:43,Kristin Adams,Zoe Yamamoto,John Smith,31-60,5
30688,1/13/2023 11:35,home,4,4488,1,Richard Johnson,69,Male,Returns,Reverse Pickup Enquiry,9/8/2023 11:32,Joseph Harper,Noah Patel,Michael Lee,>90,5
49241,1/13/2023 15:32,home,3,920,1,Anne Wood,70,Male,Returns,Wrong,9/8/2023 14:44,Miss Patricia Mack DDS,Noah Patel,Emily Chen,>90,5
38339,1/13/2023 16:31,home,2,3763,1,Karen Daniels,47,Male,Returns,Reverse Pickup Enquiry,9/8/2023 17:08,Nicholas Mata,Wyatt Kim,Michael Lee,61-90,5
36458,1/13/2023 20:50,home,3,972,1,Tamara Taylor,53,Female,Returns,Reverse Pickup Enquiry,9/8/2023 17:56,Timothy Huff,Aiden Patel,John Smith,>90,5
45358,1/13/2023 21:14,home,5,3377,1,Mary Lee,18,Male,Returns,Reverse Pickup Enquiry,9/8/2023 19:11,Charlotte Jacobs,Madison Kim,Michael Lee,31-60,5
